,survey_information,survey_information,,covid_19,covid_19,know_people_sick,know_people_sick,wear_a_mask,wear_a_mask,financial_concern,financial_concern,food_lackness_concern,food_lackness_concern
,region_where_applied,survey_date,survey_date_short,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size,indicator_percentage,sample_size
3568,México,2021-07-08,2021-7,0.020975,6441,0.169596,6329,0.886465,6005,0.547438,2901,0.355569,2898
3569,México,2021-07-09,2021-7,0.0243,6212,0.18443,6106,0.880938,5792,0.52247,2802,0.317067,2788
3570,México,2021-07-10,2021-7,0.028197,6101,0.199052,5971,0.894338,5685,0.546746,2708,0.359766,2691
3571,México,2021-07-11,2021-7,0.025428,6451,0.189489,6304,0.886916,6020,0.53496,2847,0.340611,2836
3572,México,2021-07-12,2021-7,0.024763,6765,0.188045,6638,0.878909,6328,0.521159,3015,0.335554,2998
3573,México,2021-07-13,2021-7,0.030362,7125,0.20747,6973,0.886049,6649,0.556284,3220,0.36085,3214
3574,México,2021-07-14,2021-7,0.028734,7129,0.207911,6961,0.888209,6611,0.543683,3151,0.348097,3138
3575,México,2021-07-15,2021-7,0.033091,6792,0.217529,6647,0.877616,6318,0.545334,3055,0.369979,3052
3576,México,2021-07-16,2021-7,0.0327,6437,0.226713,6285,0.880313,5995,0.5571,2866,0.340797,2862
3577,México,2021-07-18,2021-7,0.032841,6827,0.23595,6685,0.886048,6396,0.544629,3044,0.337553,3030
3578,México,2021-07-19,2021-7,0.0319,7491,0.220444,7344,0.894369,6989,0.558726,3378,0.356147,3370
3579,México,2021-07-20,2021-7,0.032282,7587,0.234732,7428,0.887071,7107,0.560386,3317,0.354431,3297
3580,México,2021-07-21,2021-7,0.030445,7848,0.240794,7706,0.893283,7336,0.558049,3416,0.362765,3404
3581,México,2021-07-22,2021-7,0.031381,6910,0.252403,6780,0.878385,6440,0.554845,3008,0.357356,2993
3582,México,2021-07-23,2021-7,0.035028,7272,0.254549,7107,0.883328,6754,0.558924,3267,0.350154,3259
3583,México,2021-07-24,2021-7,0.041451,7023,0.261315,6869,0.890046,6565,0.553205,3134,0.360306,3124
3584,México,2021-07-25,2021-7,0.041617,7357,0.263587,7223,0.880697,6881,0.565806,3304,0.370492,3297
3585,México,2021-07-26,2021-7,0.034829,7887,0.268274,7730,0.880245,7367,0.563748,3491,0.365675,3472
3586,México,2021-07-27,2021-7,0.037888,8041,0.281179,7879,0.891389,7495,0.570285,3589,0.366162,3571
3587,México,2021-07-28,2021-7,0.039621,8217,0.273573,8054,0.878858,7695,0.570793,3671,0.37162,3659
3588,México,2021-07-29,2021-7,0.041523,7759,0.287106,7581,0.879627,7234,0.556499,3444,0.358871,3433
3589,México,2021-07-30,2021-7,0.039081,7583,0.290586,7445,0.87201,7094,0.562627,3427,0.359569,3413
3590,México,2021-07-31,2021-7,0.037432,7636,0.29922,7467,0.893285,7113,0.588759,3437,0.366957,3419
3591,México,2021-08-01,2021-8,0.040061,7155,0.308295,7004,0.875569,6673,0.563845,3172,0.360952,3158
3592,México,2021-08-02,2021-8,0.037685,8251,0.293259,8090,0.881155,7674,0.561303,3621,0.358668,3604
3593,México,2021-08-03,2021-8,0.041114,8502,0.302044,8311,0.869566,7934,0.583556,3866,0.375586,3855
3594,México,2021-08-04,2021-8,0.039261,8496,0.308766,8288,0.871765,7928,0.568017,3838,0.359552,3824
3595,México,2021-08-05,2021-8,0.036445,8511,0.308966,8340,0.87644,7982,0.572046,3823,0.375968,3806
3596,México,2021-08-06,2021-8,0.036451,8131,0.323714,7980,0.884334,7605,0.584978,3747,0.37718,3732
3597,México,2021-08-07,2021-8,0.044682,7688,0.332452,7504,0.888667,7160,0.562416,3442,0.378929,3427
3598,México,2021-08-08,2021-8,0.033461,8154,0.314534,7997,0.876948,7645,0.573984,3699,0.368083,3683
3599,México,2021-08-09,2021-8,0.039995,8358,0.310627,8183,0.883388,7821,0.591213,3811,0.377935,3804
3600,México,2021-08-10,2021-8,0.039303,9117,0.330322,8915,0.882851,8511,0.586196,4081,0.398856,4063
3601,México,2021-08-11,2021-8,0.04099,8903,0.323995,8721,0.874778,8320,0.585453,4021,0.382558,4005
3602,México,2021-08-12,2021-8,0.044096,8637,0.335137,8472,0.882246,8092,0.572901,3872,0.383586,3872
3603,México,2021-08-13,2021-8,0.041797,8101,0.327547,7923,0.875181,7525,0.574253,3619,0.381971,3601
3604,México,2021-08-14,2021-8,0.042857,7692,0.343547,7544,0.868115,7177,0.574146,3493,0.366614,3481
3605,México,2021-08-15,2021-8,0.042976,7836,0.337042,7674,0.879887,7298,0.561896,3522,0.349123,3501
3606,México,2021-08-16,2021-8,0.033865,8195,0.333229,8005,0.88523,7638,0.563994,3612,0.362477,3599
3607,México,2021-08-17,2021-8,0.037849,8114,0.326429,7951,0.877167,7591,0.567482,3749,0.363641,3737
3608,México,2021-08-18,2021-8,0.037992,8059,0.34164,7898,0.883621,7550,0.57817,3560,0.374543,3550
3609,México,2021-08-19,2021-8,0.045747,7513,0.330866,7370,0.875656,7024,0.557138,3367,0.367136,3356
3610,México,2021-08-20,2021-8,0.047547,7262,0.335349,7118,0.874218,6807,0.545134,3314,0.339923,3302
3611,México,2021-08-21,2021-8,0.039767,7148,0.328046,7010,0.873719,6669,0.55545,3241,0.36125,3235
3612,México,2021-08-22,2021-8,0.043162,7295,0.330367,7133,0.873663,6787,0.549245,3254,0.351178,3251
3613,México,2021-08-23,2021-8,0.037216,7378,0.317141,7226,0.874342,6887,0.577451,3252,0.385018,3243
3614,México,2021-08-24,2021-8,0.034733,7531,0.314005,7381,0.880933,7064,0.552237,3413,0.360984,3407
3615,México,2021-08-25,2021-8,0.039008,7446,0.319293,7265,0.887681,6945,0.557986,3321,0.377305,3312
3616,México,2021-08-26,2021-8,0.033121,7427,0.321377,7266,0.87492,6960,0.587093,3356,0.383042,3346
3617,México,2021-08-27,2021-8,0.036254,6717,0.321861,6593,0.878052,6318,0.576084,3072,0.386834,3060
3618,México,2021-08-28,2021-8,0.038473,6275,0.316216,6123,0.876206,5825,0.555743,2839,0.363623,2833
3619,México,2021-08-29,2021-8,0.042225,6508,0.304309,6393,0.865752,6106,0.551568,2919,0.350003,2912
3620,México,2021-08-30,2021-8,0.036635,6735,0.296413,6591,0.87743,6289,0.559812,2946,0.370068,2934
3621,México,2021-08-31,2021-8,0.041448,6715,0.311983,6582,0.873628,6256,0.554982,2994,0.36243,2985
3622,México,2021-09-01,2021-9,0.030845,6615,0.300567,6477,0.887018,6168,0.560717,2998,0.342143,2990
3623,México,2021-09-02,2021-9,0.035253,6406,0.299359,6269,0.881614,5976,0.558019,2904,0.366709,2892
3624,México,2021-09-03,2021-9,0.039055,6034,0.287748,5888,0.888625,5633,0.567779,2658,0.3651,2648
3625,México,2021-09-04,2021-9,0.035726,5912,0.290651,5786,0.875119,5499,0.524954,2642,0.330887,2633
3626,México,2021-09-05,2021-9,0.032399,6154,0.292556,6016,0.889896,5747,0.541554,2752,0.361131,2740
3627,México,2021-09-06,2021-9,0.028437,6345,0.277135,6206,0.879612,5903,0.545158,2844,0.346367,2825
3628,México,2021-09-07,2021-9,0.034465,6286,0.274335,6151,0.887554,5889,0.550308,2794,0.366463,2780
3629,México,2021-09-08,2021-9,0.033175,6164,0.289201,6020,0.878524,5768,0.552859,2771,0.374675,2762
3630,México,2021-09-09,2021-9,0.029824,6073,0.27496,5938,0.883654,5683,0.542879,2780,0.335225,2775
3631,México,2021-09-10,2021-9,0.030264,5796,0.270474,5681,0.879988,5435,0.543873,2634,0.340816,2617
3632,Nayarit,2020-12-14,2020-12,0.022741,14631,0.257448,13837,0.897892,12945,0.615217,12152,0.408138,12148
3633,Nayarit,2021-01-03,2021-1,0.025659,11615,0.295818,10996,0.896743,10054,0.601363,9456,0.412887,9439
3634,Nayarit,2021-01-05,2021-1,0.028375,11801,0.309154,11145,0.903974,10164,0.629828,9512,0.431094,9503
3635,Nayarit,2021-01-07,2021-1,0.02802,11489,0.325794,10829,0.901763,9837,0.621453,9235,0.422934,9223
3636,Nayarit,2021-01-08,2021-1,0.025087,11570,0.321692,10920,0.900221,9877,0.629742,9277,0.442448,9266
3637,Nayarit,2021-01-09,2021-1,0.028728,11166,0.333144,10512,0.896391,9538,0.612191,8949,0.416233,8939
3638,Nayarit,2021-01-10,2021-1,0.02899,11634,0.338563,11025,0.893083,10041,0.62121,9417,0.436893,9402
3639,Nayarit,2021-01-11,2021-1,0.025882,12380,0.336354,11681,0.897999,10623,0.634896,9962,0.443429,9948
3640,Nayarit,2021-01-12,2021-1,0.025214,12219,0.330273,11521,0.897482,10483,0.628967,9813,0.445053,9799
3641,Nayarit,2021-01-13,2021-1,0.033741,11718,0.335827,11068,0.901408,10028,0.634003,9386,0.443795,9376
3642,Nayarit,2021-01-14,2021-1,0.032466,11203,0.341764,10604,0.890825,9662,0.652804,9012,0.453565,9000
3643,Nayarit,2021-01-15,2021-1,0.027521,10707,0.352659,10094,0.890769,9169,0.637543,8551,0.453034,8533
3644,Nayarit,2021-01-17,2021-1,0.02836,11481,0.347804,10821,0.900683,9824,0.632075,9176,0.451608,9167
3645,Nayarit,2021-01-18,2021-1,0.026321,11636,0.347763,10987,0.899436,9957,0.630937,9251,0.449232,9245
3646,Nayarit,2021-01-19,2021-1,0.028009,11752,0.352946,11128,0.898541,10083,0.631651,9408,0.455216,9396
3647,Nayarit,2021-01-20,2021-1,0.027692,12109,0.366027,11415,0.899229,10383,0.634057,9728,0.438226,9716
3648,Nayarit,2021-01-21,2021-1,0.029858,12240,0.364684,11581,0.898512,10486,0.643108,9804,0.443104,9786
3649,Nayarit,2021-01-23,2021-1,0.027433,11310,0.369648,10692,0.901534,9690,0.635736,9041,0.446446,9035
3650,Nayarit,2021-01-24,2021-1,0.02715,11810,0.362336,11145,0.911272,10096,0.630131,9544,0.439029,9532
3651,Nayarit,2021-01-25,2021-1,0.028547,12215,0.361396,11607,0.902883,10543,0.64336,9857,0.457773,9845
3652,Nayarit,2021-01-26,2021-1,0.023933,11917,0.366338,11253,0.904772,10233,0.65069,9602,0.477296,9596
3653,Nayarit,2021-01-27,2021-1,0.021109,12232,0.356876,11543,0.903237,10508,0.63213,9852,0.441583,9840
3654,Nayarit,2021-01-28,2021-1,0.025193,11357,0.35719,10777,0.90077,9762,0.649242,9151,0.45881,9142
3655,Nayarit,2021-01-31,2021-1,0.023357,9595,0.341651,9059,0.902397,8202,0.6382,7690,0.435028,7682
3656,Nayarit,2021-02-03,2021-2,0.018474,11664,0.330387,10970,0.907992,10014,0.633608,9449,0.446462,9434
3657,Nayarit,2021-02-04,2021-2,0.019595,10232,0.333053,9712,0.907259,8878,0.628054,8411,0.444192,8401
3658,Nayarit,2021-02-06,2021-2,0.021237,8935,0.319771,8418,0.903888,7558,0.619982,7170,0.439613,7171
3659,Nayarit,2021-02-12,2021-2,0.02175,12702,0.305506,11986,0.904593,10738,0.613046,10229,0.429158,10218
3660,Nayarit,2021-05-19,2021-5,0.016031,5363,0.131451,5071,0.922229,4588,0.558639,4338,0.372628,4335
3661,Nayarit,2021-07-23,2021-7,0.035028,7272,0.254549,7107,0.883328,6754,0.558924,3267,0.350154,3259
3662,Nayarit,2021-07-27,2021-7,0.037888,8041,0.281179,7879,0.891389,7495,0.570285,3589,0.366162,3571
3663,Nayarit,2021-07-30,2021-7,0.039081,7583,0.290586,7445,0.87201,7094,0.562627,3427,0.359569,3413
3664,Nayarit,2021-07-31,2021-7,0.037432,7636,0.29922,7467,0.893285,7113,0.588759,3437,0.366957,3419
3665,Nayarit,2021-08-01,2021-8,0.040061,7155,0.308295,7004,0.875569,6673,0.563845,3172,0.360952,3158
3666,Nayarit,2021-08-03,2021-8,0.041114,8502,0.302044,8311,0.869566,7934,0.583556,3866,0.375586,3855
3667,Nayarit,2021-08-04,2021-8,0.039261,8496,0.308766,8288,0.871765,7928,0.568017,3838,0.359552,3824
3668,Nayarit,2021-08-05,2021-8,0.036445,8511,0.308966,8340,0.87644,7982,0.572046,3823,0.375968,3806
3669,Nayarit,2021-08-06,2021-8,0.036451,8131,0.323714,7980,0.884334,7605,0.584978,3747,0.37718,3732
3670,Nayarit,2021-08-08,2021-8,0.033461,8154,0.314534,7997,0.876948,7645,0.573984,3699,0.368083,3683
3671,Nayarit,2021-08-09,2021-8,0.039995,8358,0.310627,8183,0.883388,7821,0.591213,3811,0.377935,3804
3672,Nayarit,2021-08-11,2021-8,0.04099,8903,0.323995,8721,0.874778,8320,0.585453,4021,0.382558,4005
3673,Nayarit,2021-08-16,2021-8,0.033865,8195,0.333229,8005,0.88523,7638,0.563994,3612,0.362477,3599
3674,Nuevo León,2020-11-23,2020-11,0.023153,8453,0.259751,7956,0.899553,7455,0.630136,6991,0.418631,6983
3675,Nuevo León,2020-11-24,2020-11,0.0201,9490,0.232736,8981,0.901764,8354,0.619214,7853,0.417379,7845
3676,Nuevo León,2020-11-25,2020-11,0.02505,9540,0.241733,8946,0.895622,8367,0.617742,7832,0.41534,7826
3677,Nuevo León,2020-11-26,2020-11,0.025956,9315,0.236839,8774,0.901008,8205,0.624745,7676,0.425219,7666
3678,Nuevo León,2020-11-27,2020-11,0.022256,9430,0.23537,8873,0.891489,8256,0.589907,7710,0.400846,7694
3679,Nuevo León,2020-11-28,2020-11,0.021651,9408,0.242719,8864,0.898154,8255,0.605813,7731,0.406404,7722
3680,Nuevo León,2020-11-29,2020-11,0.023012,9584,0.248521,9029,0.894888,8486,0.609899,8023,0.412488,8016
3681,Nuevo León,2020-11-30,2020-11,0.022363,9851,0.245097,9330,0.88904,8674,0.613499,8123,0.414566,8114
3682,Nuevo León,2020-12-01,2020-12,0.023906,9948,0.241851,9379,0.892697,8744,0.609179,8178,0.415534,8167
3683,Nuevo León,2020-12-02,2020-12,0.024988,9954,0.247483,9385,0.898502,8779,0.624419,8250,0.423605,8232
3684,Nuevo León,2020-12-03,2020-12,0.024881,9867,0.235834,9308,0.890064,8767,0.620736,8230,0.427282,8225
3685,Nuevo León,2020-12-04,2020-12,0.020804,9635,0.242439,9076,0.896466,8526,0.627471,7946,0.421572,7937
3686,Nuevo León,2020-12-05,2020-12,0.02308,9041,0.23803,8499,0.901317,8013,0.614438,7480,0.411524,7473
3687,Nuevo León,2020-12-06,2020-12,0.0215,9505,0.251462,8944,0.901819,8352,0.617632,7844,0.410231,7835
3688,Nuevo León,2020-12-07,2020-12,0.022052,9223,0.245526,8755,0.899826,8216,0.606092,7701,0.411122,7695
3689,Nuevo León,2020-12-08,2020-12,0.019934,9166,0.247437,8708,0.905353,8126,0.605349,7619,0.405337,7611
3690,Nuevo León,2020-12-09,2020-12,0.023227,9446,0.24733,8927,0.896631,8402,0.592926,7899,0.402285,7886
3691,Nuevo León,2020-12-10,2020-12,0.024768,9196,0.238505,8677,0.895939,7720,0.607999,7215,0.415662,7200
3692,Nuevo León,2020-12-11,2020-12,0.018723,8668,0.25478,8228,0.90188,7681,0.615829,7203,0.421062,7199
3693,Nuevo León,2020-12-12,2020-12,0.02501,8496,0.251619,8051,0.893502,7545,0.603137,7121,0.399068,7111
3694,Nuevo León,2020-12-13,2020-12,0.020927,9177,0.245119,8693,0.900853,8106,0.59774,7639,0.394567,7629
3695,Nuevo León,2020-12-14,2020-12,0.022741,14631,0.257448,13837,0.897892,12945,0.615217,12152,0.408138,12148
3696,Nuevo León,2020-12-15,2020-12,0.024831,11991,0.265736,11321,0.899342,10628,0.604695,9990,0.413812,9969
3697,Nuevo León,2020-12-16,2020-12,0.023587,11067,0.255639,10493,0.896777,9866,0.609608,9306,0.4036,9297
3698,Nuevo León,2020-12-17,2020-12,0.022697,10666,0.267599,10097,0.893905,9463,0.612933,8916,0.408418,8904
3699,Nuevo León,2020-12-18,2020-12,0.027784,10241,0.255651,9632,0.898183,9065,0.607943,8525,0.420214,8516
3700,Nuevo León,2020-12-19,2020-12,0.026714,10135,0.263214,9550,0.896737,8903,0.59758,8347,0.400614,8334
3701,Nuevo León,2020-12-20,2020-12,0.024013,10709,0.25663,10106,0.901562,9516,0.601293,8990,0.402231,8977
3702,Nuevo León,2020-12-21,2020-12,0.020288,10889,0.269043,10319,0.904519,9399,0.636985,8816,0.43288,8807
3703,Nuevo León,2020-12-22,2020-12,0.020944,11296,0.270915,10723,0.904674,9753,0.630606,9142,0.42883,9128
3704,Nuevo León,2020-12-23,2020-12,0.023877,10926,0.28024,10336,0.908398,9376,0.638832,8805,0.428809,8796
3705,Nuevo León,2020-12-24,2020-12,0.02283,9029,0.281828,8499,0.912995,7682,0.602056,7193,0.393782,7180
3706,Nuevo León,2020-12-25,2020-12,0.023172,9270,0.264675,8774,0.915363,7941,0.590452,7446,0.377872,7439
3707,Nuevo León,2020-12-26,2020-12,0.023854,11046,0.268932,10441,0.904178,9470,0.591813,8863,0.409062,8845
3708,Nuevo León,2020-12-27,2020-12,0.025013,11486,0.276141,10883,0.912478,9988,0.61355,9402,0.404898,9400
3709,Nuevo León,2020-12-28,2020-12,0.024024,11262,0.276783,10704,0.900686,9747,0.614035,9136,0.409278,9132
3710,Nuevo León,2020-12-29,2020-12,0.025406,11624,0.279241,10998,0.911571,10037,0.614136,9400,0.416815,9377
3711,Nuevo León,2020-12-30,2020-12,0.029829,11007,0.284449,10372,0.904015,9457,0.63356,8861,0.435588,8852
3712,Nuevo León,2020-12-31,2020-12,0.025434,9156,0.301304,8628,0.902735,7818,0.624568,7301,0.431351,7294
3713,Nuevo León,2021-01-01,2021-1,0.027558,8937,0.297203,8414,0.90922,7359,0.59554,6927,0.392477,6927
3714,Nuevo León,2021-01-02,2021-1,0.027343,10813,0.294187,10179,0.90779,9292,0.602062,8725,0.398245,8719
3715,Nuevo León,2021-01-03,2021-1,0.025659,11615,0.295818,10996,0.896743,10054,0.601363,9456,0.412887,9439
3716,Nuevo León,2021-01-04,2021-1,0.026586,11789,0.291663,11132,0.89462,10122,0.608003,9473,0.413538,9458
3717,Nuevo León,2021-01-05,2021-1,0.028375,11801,0.309154,11145,0.903974,10164,0.629828,9512,0.431094,9503
3718,Nuevo León,2021-01-06,2021-1,0.027781,11468,0.312398,10806,0.900617,9823,0.613215,9209,0.423092,9203
3719,Nuevo León,2021-01-07,2021-1,0.02802,11489,0.325794,10829,0.901763,9837,0.621453,9235,0.422934,9223
3720,Nuevo León,2021-01-08,2021-1,0.025087,11570,0.321692,10920,0.900221,9877,0.629742,9277,0.442448,9266
3721,Nuevo León,2021-01-09,2021-1,0.028728,11166,0.333144,10512,0.896391,9538,0.612191,8949,0.416233,8939
3722,Nuevo León,2021-01-10,2021-1,0.02899,11634,0.338563,11025,0.893083,10041,0.62121,9417,0.436893,9402
3723,Nuevo León,2021-01-11,2021-1,0.025882,12380,0.336354,11681,0.897999,10623,0.634896,9962,0.443429,9948
3724,Nuevo León,2021-01-12,2021-1,0.025214,12219,0.330273,11521,0.897482,10483,0.628967,9813,0.445053,9799
3725,Nuevo León,2021-01-13,2021-1,0.033741,11718,0.335827,11068,0.901408,10028,0.634003,9386,0.443795,9376
3726,Nuevo León,2021-01-14,2021-1,0.032466,11203,0.341764,10604,0.890825,9662,0.652804,9012,0.453565,9000
3727,Nuevo León,2021-01-15,2021-1,0.027521,10707,0.352659,10094,0.890769,9169,0.637543,8551,0.453034,8533
3728,Nuevo León,2021-01-16,2021-1,0.028069,10632,0.359796,10053,0.895132,9135,0.643478,8574,0.443419,8565
3729,Nuevo León,2021-01-17,2021-1,0.02836,11481,0.347804,10821,0.900683,9824,0.632075,9176,0.451608,9167
3730,Nuevo León,2021-01-18,2021-1,0.026321,11636,0.347763,10987,0.899436,9957,0.630937,9251,0.449232,9245
3731,Nuevo León,2021-01-19,2021-1,0.028009,11752,0.352946,11128,0.898541,10083,0.631651,9408,0.455216,9396
3732,Nuevo León,2021-01-20,2021-1,0.027692,12109,0.366027,11415,0.899229,10383,0.634057,9728,0.438226,9716
3733,Nuevo León,2021-01-21,2021-1,0.029858,12240,0.364684,11581,0.898512,10486,0.643108,9804,0.443104,9786
3734,Nuevo León,2021-01-22,2021-1,0.027522,11426,0.358522,10801,0.899615,9773,0.625657,9121,0.454531,9116
3735,Nuevo León,2021-01-23,2021-1,0.027433,11310,0.369648,10692,0.901534,9690,0.635736,9041,0.446446,9035
3736,Nuevo León,2021-01-24,2021-1,0.02715,11810,0.362336,11145,0.911272,10096,0.630131,9544,0.439029,9532
3737,Nuevo León,2021-01-25,2021-1,0.028547,12215,0.361396,11607,0.902883,10543,0.64336,9857,0.457773,9845
3738,Nuevo León,2021-01-26,2021-1,0.023933,11917,0.366338,11253,0.904772,10233,0.65069,9602,0.477296,9596
3739,Nuevo León,2021-01-27,2021-1,0.021109,12232,0.356876,11543,0.903237,10508,0.63213,9852,0.441583,9840
3740,Nuevo León,2021-01-28,2021-1,0.025193,11357,0.35719,10777,0.90077,9762,0.649242,9151,0.45881,9142
3741,Nuevo León,2021-01-29,2021-1,0.021547,9851,0.351437,9272,0.893424,8402,0.631942,7863,0.44717,7852
3742,Nuevo León,2021-01-30,2021-1,0.025186,9476,0.34905,8954,0.901811,8137,0.622941,7633,0.430218,7621
3743,Nuevo León,2021-01-31,2021-1,0.023357,9595,0.341651,9059,0.902397,8202,0.6382,7690,0.435028,7682
3744,Nuevo León,2021-02-01,2021-2,0.024613,7477,0.353936,7070,0.909324,6150,0.630983,5764,0.439213,5757
3745,Nuevo León,2021-02-02,2021-2,0.022645,9146,0.313685,8643,0.902684,7823,0.639428,7378,0.458144,7369
3746,Nuevo León,2021-02-03,2021-2,0.018474,11664,0.330387,10970,0.907992,10014,0.633608,9449,0.446462,9434
3747,Nuevo León,2021-02-04,2021-2,0.019595,10232,0.333053,9712,0.907259,8878,0.628054,8411,0.444192,8401
3748,Nuevo León,2021-02-05,2021-2,0.021791,9138,0.320826,8621,0.904082,7863,0.628032,7431,0.430901,7427
3749,Nuevo León,2021-02-06,2021-2,0.021237,8935,0.319771,8418,0.903888,7558,0.619982,7170,0.439613,7171
3750,Nuevo León,2021-02-07,2021-2,0.019606,9007,0.325217,8496,0.901862,7627,0.616277,7271,0.424665,7260
3751,Nuevo León,2021-02-08,2021-2,0.020418,9206,0.313195,8676,0.9019,7774,0.623168,7398,0.432711,7385
3752,Nuevo León,2021-02-09,2021-2,0.021758,9225,0.309051,8720,0.902649,7818,0.62146,7414,0.440361,7408
3753,Nuevo León,2021-02-10,2021-2,0.022925,9020,0.302482,8544,0.907268,7656,0.634522,7260,0.451081,7255
3754,Nuevo León,2021-02-11,2021-2,0.020926,8591,0.301004,8119,0.902703,7353,0.624298,6994,0.434217,6980
3755,Nuevo León,2021-02-12,2021-2,0.02175,12702,0.305506,11986,0.904593,10738,0.613046,10229,0.429158,10218
3756,Nuevo León,2021-02-13,2021-2,0.023822,9516,0.285549,9013,0.906142,8063,0.615513,7657,0.428127,7651
3757,Nuevo León,2021-02-14,2021-2,0.017848,8274,0.2881,7820,0.91388,6982,0.628427,6649,0.438111,6643
3758,Nuevo León,2021-02-15,2021-2,0.019422,9072,0.285075,8589,0.901748,7674,0.614402,7258,0.42656,7243
3759,Nuevo León,2021-02-16,2021-2,0.021796,9333,0.279405,8789,0.901906,7829,0.615606,7452,0.412147,7442
3760,Nuevo León,2021-02-17,2021-2,0.019626,9215,0.273882,8686,0.908501,7815,0.618171,7436,0.438449,7422
3761,Nuevo León,2021-02-18,2021-2,0.018112,8810,0.279476,8329,0.905104,7493,0.621667,7081,0.432626,7070
3762,Nuevo León,2021-02-19,2021-2,0.021726,8579,0.265034,8033,0.898882,7228,0.611995,6860,0.421218,6846
3763,Nuevo León,2021-02-20,2021-2,0.021391,8168,0.265986,7696,0.908523,6885,0.591048,6565,0.414047,6555
3764,Nuevo León,2021-02-21,2021-2,0.018885,8481,0.252188,7997,0.908761,7205,0.595263,6855,0.419352,6847
3765,Nuevo León,2021-02-22,2021-2,0.016661,8881,0.245858,8362,0.908105,7459,0.609182,7054,0.409585,7046
3766,Nuevo León,2021-02-23,2021-2,0.017954,8966,0.245188,8461,0.905997,7611,0.602056,7228,0.421057,7212
